shape_id,meters
B60150-63,334.4903826
B60150-64,479.8684158
B60150-65,128.2185086
B60150-66,160.3207117
B60150-67,163.0226888
B60150-68,166.0223795
B60150-69,159.7784323
B60150-7,279.745562
B60150-70,155.780235
B60150-71,275.0457879
B60150-72,215.1726368
B60150-73,234.1624267
B60150-74,238.2932603
B60150-75,191.8801573
B60150-76,292.044891
B60150-77,191.989019
B60150-78,173.9676633
B60150-79,295.045802
B60150-8,363.5622557
B60150-80,232.5160086
B60150-81,228.2036624
B60150-82,339.5909864
B60150-83,169.4529362
B60150-84,113.7342043
B60150-85,200.284137
B60150-86,85.68310527
B60150-9,160.7926346
B60151-1,121.3924693
B60151-10,171.7911119
B60151-11,193.4485085
B60151-12,105.6756568
B60151-13,240.8725406
B60151-14,326.1222468
B60151-15,140.3950282
B60151-16,212.812726
B60151-17,151.1224277
B60151-18,172.3133232
B60151-19,114.9581719
B60151-2,201.1303628
B60151-20,300.8279902
B60151-21,156.2578989
B60151-22,161.1742571
B60151-23,120.4089708
B60151-24,285.3357636
B60151-25,179.3936619
B60151-26,158.7384338
B60151-27,160.3836594
B60151-28,169.5702358
B60151-29,192.578921
B60151-3,261.9147948
B60151-30,202.2570796
B60151-31,170.4748248
B60151-32,187.8154568
B60151-33,124.9279197
B60151-34,408.0022325
B60151-35,221.5181019
B60151-36,207.3921368
B60151-37,227.5276445
B60151-38,202.6040037
B60151-39,201.4799896
B60151-4,178.2987046
B60151-40,316.5846523
B60151-41,293.6212427
B60151-42,233.4833316
B60151-43,239.562617
B60151-44,334.4903826
B60151-45,479.8684158
B60151-46,128.2185086
B60151-47,160.3207117
B60151-48,163.0226888
B60151-49,166.0223795
B60151-5,116.3981486
B60151-50,159.7784323
B60151-51,155.780235
B60151-52,275.0457879
B60151-53,215.1726368
B60151-54,234.1624267
B60151-55,238.2932603
B60151-56,191.8801573
B60151-57,292.044891
B60151-58,191.989019
B60151-59,173.9676633
B60151-6,214.1198542
B60151-60,295.045802
B60151-61,232.5160086
B60151-62,228.2036624
B60151-63,339.5909864
B60151-64,169.4529362
B60151-65,113.7342043
B60151-66,200.284137
B60151-67,85.68310527
B60151-7,161.3483503
B60151-8,163.1669143
B60151-9,155.9210127
B60152-1,322.5228321
B60152-10,202.2570796
B60152-11,351.2975907
B60152-12,131.9206076
B60152-13,"1,064.44"
B60152-14,404.0839932
B60152-15,316.5846523
B60152-16,293.6212427
B60152-17,233.4833316
B60152-18,239.562617
B60152-19,334.4903826
B60152-2,556.611642
B60152-20,479.8684158
B60152-21,128.2185086
B60152-22,160.3207117
B60152-23,163.0226888
B60152-24,166.0223795
B60152-25,159.7784323
B60152-26,155.780235
B60152-27,275.0457879
B60152-28,215.1726368
B60152-29,234.1624267
B60152-3,694.5561191
B60152-30,238.2932603
B60152-31,191.8801573
B60152-32,292.044891
B60152-33,191.989019
B60152-34,173.9676633
B60152-35,295.045802
B60152-36,232.5160086
B60152-37,228.2036624
B60152-38,339.5909864
B60152-39,169.4529362
B60152-4,711.7878144
B60152-40,113.7342043
B60152-41,200.284137
B60152-42,85.68310527
B60152-5,326.1222468
B60152-6,791.6016622
B60152-7,596.9445952
B60152-8,427.0602871
B60152-9,860.6648994
B60153-1,129.2106949
B60153-10,216.9864341
B60153-11,275.9320903
B60153-12,228.3409385
B60153-13,206.7350817
B60153-14,250.0795829
B60153-15,157.0125822
B60153-16,114.8327447
B60153-17,604.9346595
B60153-18,195.9742555
B60153-19,246.8954775
B60153-2,240.88219
B60153-20,146.4028278
B60153-21,186.0764782
B60153-22,274.9051485
B60153-23,328.3612469
B60153-24,375.3840963
B60153-25,"1,089.45"
B60153-26,424.107515
B60153-27,174.5171087
B60153-28,890.8244355
B60153-29,993.4854036
B60153-3,167.3794213
B60153-30,925.2152818
B60153-31,262.6839231
B60153-32,581.9364672
B60153-33,753.9906638
B60153-34,539.5126776
B60153-35,363.2123519
B60153-36,255.5913085
B60153-37,197.5770325
B60153-38,165.364146
B60153-39,236.322836
B60153-4,205.4232387
B60153-40,107.5618182
B60153-41,369.7387134
B60153-42,246.5064494
B60153-43,155.9538286
B60153-44,274.5020835
B60153-45,399.5377999
B60153-46,111.9333236
B60153-47,171.4005981
B60153-48,183.2049622
B60153-49,146.6241239
B60153-5,291.3881046
B60153-50,607.9583943
B60153-6,246.9173544
B60153-7,236.0079536
B60153-8,237.8504759
B60153-9,113.3555214
B60154-1,178.5193094
B60154-10,234.2082178
B60154-11,320.1679684
B60154-12,163.3506729
B60154-13,270.1390535
B60154-14,270.8220202
B60154-15,250.3967305
B60154-16,239.064225
B60154-17,214.2610214
B60154-18,121.5096878
B60154-19,276.0737986
B60154-2,439.2865401
B60154-20,322.5228321
B60154-21,556.611642
B60154-22,694.5561191
B60154-23,711.7878144
B60154-24,326.1222468
B60154-25,791.6016622
B60154-26,596.9445952
B60154-27,427.0602871
B60154-28,860.6648994
B60154-29,202.2570796
B60154-3,188.5625264
B60154-30,351.2975907
B60154-31,131.9206076
B60154-32,"1,064.44"
B60154-33,404.0839932
B60154-34,316.5846523
B60154-35,293.6212427
B60154-36,233.4833316
B60154-37,239.562617
B60154-38,334.4903826
B60154-39,479.8684158
B60154-4,136.6340853
B60154-40,128.2185086
B60154-41,160.3207117
B60154-42,163.0226888
B60154-43,166.0223795
B60154-44,159.7784323
B60154-45,155.780235
B60154-46,275.0457879
B60154-47,215.1726368
B60154-48,234.1624267
B60154-49,238.2932603
B60154-5,225.7365831
B60154-50,191.8801573
B60154-51,292.044891
B60154-52,191.989019
B60154-53,173.9676633
B60154-54,295.045802
B60154-55,232.5160086
B60154-56,228.2036624
B60154-57,339.5909864
B60154-58,169.4529362
B60154-59,113.7342043
B60154-6,144.1848863
B60154-60,200.284137
B60154-61,85.68310527
B60154-7,279.745562
B60154-8,363.5622557
B60154-9,160.7926346
B60157-1,328.3612469
B60157-10,174.5171087
B60157-11,207.4804145
B60157-12,160.9764918
B60157-13,163.8006433
B60157-14,166.0508364
B60157-15,192.5160567
B60157-16,311.8741249
B60157-17,157.9764338
B60157-18,163.4778685
B60157-19,203.2199484
B60157-2,207.1689736
B60157-20,156.9370437
B60157-21,218.7791685
B60157-22,157.6426354
B60157-23,164.1573158
B60157-24,202.0236987
B60157-25,182.612472
B60157-26,262.6839231
B60157-27,285.5402621
B60157-28,296.3962054
B60157-29,109.6777937
B60157-3,168.2151266
B60157-30,200.8701536
B60157-31,167.9103885
B60157-32,161.7293921
B60157-33,113.8029428
B60157-34,199.3176295
B60157-35,172.46328
B60157-36,167.7317687
B60157-37,363.2123519
B60157-38,79.23795011
B60157-4,181.843591
B60157-5,241.8001628
B60157-6,249.9328072
B60157-7,415.8693337
B60157-8,119.4666629
B60157-9,304.6408537
B60158-1,121.3924693
B60158-10,171.7911119
B60158-11,193.4485085
B60158-12,105.6756568
B60158-13,240.8725406
B60158-14,326.1222468
B60158-15,140.3950282
B60158-16,212.812726
B60158-17,151.1224277
B60158-18,172.3133232
B60158-19,114.9581719
B60158-2,201.1303628
B60158-20,300.8279902
B60158-21,156.2578989
B60158-22,161.1742571
B60158-23,120.4089708
B60158-24,285.3357636
B60158-25,179.3936619
B60158-26,158.7384338
B60158-27,160.3836594
B60158-28,169.5702358
B60158-29,192.578921
B60158-3,261.9147948
B60158-30,202.2570796
B60158-31,170.4748248
B60158-32,187.8154568
B60158-33,124.9279197
B60158-34,408.0022325
B60158-35,221.5181019
B60158-36,207.3921368
B60158-37,227.5276445
B60158-38,202.6040037
B60158-39,201.4799896
B60158-4,178.2987046
B60158-40,316.5846523
B60158-5,116.3981486
B60158-6,214.1198542
B60158-7,161.3483503
B60158-8,163.1669143
B60158-9,155.9210127
B610104-1,163.5411671
B610104-10,234.2527837
B610104-11,180.225676
B610104-12,236.9197672
B610104-13,289.4788793
B610104-14,387.7488585
B610104-15,194.0594476
B610104-16,263.5448029
B610104-17,205.8433984
B610104-18,178.6676145
B610104-19,138.1200991
B610104-2,164.9982499
B610104-20,160.3827768
B610104-21,119.9859621
B610104-22,159.7837867
B610104-23,119.9933097
B610104-24,230.0462459
B610104-25,384.6104
B610104-26,171.2639242
B610104-27,203.9265407
B610104-28,114.7173355
B610104-29,202.3407031
B610104-3,131.6216616
B610104-30,160.1853108
B610104-31,193.1079665
B610104-32,200.7950552
B610104-33,325.4256377
B610104-34,162.6907949
B610104-35,380.6931754
B610104-36,124.6703126
B610104-37,301.7447933
B610104-38,199.3785438
B610104-39,101.3560954
B610104-4,294.0566064
B610104-40,201.2797121
B610104-41,175.5341734
B610104-42,293.7630118
B610104-43,226.7832943
B610104-5,205.2145208
B610104-6,205.0416265
B610104-7,114.5595651
B610104-8,237.9280952
B610104-9,239.6476233
B610107-1,212.2833461
B610107-10,236.9989438
B610107-11,396.6070197
B610107-12,273.4157657
B610107-13,198.1991224
B610107-14,220.1787814
B610107-15,178.4465202
B610107-16,158.4861313
B610107-17,155.4072803
B610107-18,443.5923773
B610107-19,358.7374077
B610107-2,382.2388712
B610107-20,215.0499718
B610107-21,152.7870601
B610107-22,142.9648545
B610107-23,237.1378787
B610107-24,175.4244149
B610107-25,245.6493028
B610107-26,181.7742154
B610107-27,395.4933857
B610107-28,239.2774443
B610107-29,167.2213247
B610107-3,135.3949162
B610107-30,300.4908981
B610107-31,236.6958627
B610107-32,184.8123641
B610107-33,288.2098087
B610107-34,242.806287
B610107-35,226.3916296
B610107-36,161.0319152
B610107-37,190.6244355
B610107-38,213.4667818
B610107-39,154.6063835
B610107-4,198.6866019
B610107-40,77.67798408
B610107-41,314.6525882
B610107-42,86.63089021
B610107-43,259.7389446
B610107-5,121.4833679
B610107-6,150.1152609
B610107-7,412.2550978
B610107-8,134.871377
B610107-9,417.6087245
B620028-1,249.8954482
B620028-10,238.3840817
B620028-11,127.4235275
B620028-12,200.214037
B620028-13,200.3225055
B620028-14,138.200148
B620028-15,321.8194097
B620028-16,216.4329057
B620028-17,157.4180431
B620028-18,158.8309565
B620028-19,237.0799058
B620028-2,243.1166245
B620028-20,214.4658099
B620028-21,143.8841025
B620028-22,167.8891155
B620028-23,131.1514553
B620028-24,201.9207449
B620028-25,255.1818536
B620028-26,320.3271239
B620028-27,360.7999636
B620028-28,355.6088847
B620028-29,205.4167744
B620028-3,221.5677241
B620028-30,772.6867969
B620028-31,212.0466799
B620028-32,256.3604001
B620028-33,255.4144325
B620028-34,251.995546
B620028-35,332.8731824
B620028-36,304.6650647
B620028-37,240.4795647
B620028-38,175.2079
B620028-39,176.2297555
B620028-4,304.5987245
B620028-40,359.621013
B620028-41,403.2412345
B620028-42,375.9122064
B620028-43,200.4197008
B620028-44,228.0551958
B620028-5,256.3770025
B620028-6,964.2156593
B620028-7,249.0908504
B620028-8,185.9710042
B620028-9,289.1128679
B620031-1,323.107709
B620031-10,335.1508262
B620031-11,252.1180905
B620031-12,257.2738334
B620031-13,256.0615097
B620031-14,163.0360439
B620031-15,332.7625147
B620031-16,233.3203204
B620031-17,228.3063832
B620031-18,173.5015362
B620031-19,259.8530404
B620031-2,323.9973343
B620031-20,184.631845
B620031-21,251.9464441
B620031-22,324.7612628
B620031-23,367.831712
B620031-24,177.6210221
B620031-25,265.7836873
B620031-26,347.3261569
B620031-27,174.2616719
B620031-28,169.77047
B620031-29,152.2842753
B620031-3,182.3048453
B620031-30,153.605374
B620031-31,162.9619641
B620031-32,160.7871363
B620031-33,159.1804886
B620031-34,252.608215
B620031-35,347.6807419
B620031-36,89.96769445
B620031-37,215.5970097
B620031-38,199.5414059
B620031-39,123.2734114
B620031-4,359.379116
B620031-40,246.813455
B620031-41,235.4324012
B620031-42,144.5363659
B620031-43,274.0800167
B620031-44,"1,077.32"
B620031-45,216.8051001
B620031-46,271.8092764
B620031-47,194.1843535
B620031-48,479.2646071
B620031-49,96.97578967
B620031-5,414.9086574
B620031-6,171.9783428
B620031-7,361.0750937
B620031-8,160.4530295
B620031-9,232.7389862
B630128-1,294.5674986
B630128-10,219.2166515
B630128-11,111.6206634
B630128-12,274.347699
B630128-13,237.503577
B630128-14,238.8079123
B630128-15,237.4732081
B630128-16,227.7438549
B630128-17,238.798009
B630128-18,159.4480638
B630128-19,155.8981539
B630128-2,101.3560954
B630128-20,165.8401139
B630128-21,232.3224484
B630128-22,236.6513832
B630128-23,160.5035534
B630128-24,183.7973912
B630128-25,241.6342081
B630128-26,230.7623339
B630128-27,165.6233344
B630128-28,317.630133
B630128-29,237.2519472
B630128-3,201.2797121
B630128-30,194.0291231
B630128-31,281.318309
B630128-32,237.7270431
B630128-33,239.7242382
B630128-34,235.5598311
B630128-35,158.1399096
B630128-36,238.2738681
B630128-37,237.4442862
B630128-38,130.5731265
B630128-39,193.1240508
B630128-4,175.5341734
B630128-40,239.4309906
B630128-41,263.2323476
B630128-42,117.3549523
B630128-43,174.1606698
B630128-44,206.1783226
B630128-45,258.1582949
B630128-46,258.2208849
B630128-47,254.9280788
B630128-48,255.8442504
B630128-49,136.1618403
B630128-5,316.8302797
B630128-50,297.7566155
B630128-51,216.3951612
B630128-52,215.9549239
B630128-53,243.2808627
B630128-54,287.361226
B630128-55,239.7636783
B630128-56,127.9104911
B630128-6,197.4792519
B630128-7,203.2729817
B630128-8,197.5342482
B630128-9,150.6981625
B630130-1,339.1678902
B630130-10,178.4557602
B630130-11,254.6012378
B630130-12,203.6771042
B630130-13,144.9801905
B630130-14,165.7982536
B630130-15,238.4592324
B630130-16,245.2343389
B630130-17,236.5599896
B630130-18,287.0566057
B630130-19,112.9837598
B630130-2,175.9933512
B630130-20,157.8735915
B630130-21,237.2927322
B630130-22,238.4818779
B630130-23,239.3499056
B630130-24,161.4065927
B630130-25,189.4158813
B630130-26,209.6607707
B630130-27,318.1095653
B630130-28,316.8308658
B630130-29,150.2380217
B630130-3,228.4153085
B630130-30,240.6582348
B630130-31,238.5838317
B630130-32,112.1367766
B630130-33,296.720079
B630130-34,253.7672126
B630130-35,163.7023935
B630130-36,149.4408523
B630130-37,162.6426331
B630130-38,158.1907605
B630130-39,238.9264494
B630130-4,285.591188
B630130-40,232.4520996
B630130-41,246.8643454
B630130-42,237.328588
B630130-43,146.1502851
B630130-44,422.5428034
B630130-45,211.5412649
B630130-46,193.2969326
B630130-47,198.610995
B630130-48,212.6099269
B630130-49,198.4656281
B630130-5,246.3843442
B630130-50,144.5457738
B630130-51,135.3949162
B630130-52,198.6866019
B630130-53,121.4833679
B630130-54,150.1152609
B630130-55,300.5254278
B630130-6,236.0163644
B630130-7,254.4655705
B630130-8,250.7714821
B630130-9,259.0208268
B640067-1,235.5546754
B640067-10,338.8419509
B640067-11,121.111429
B640067-12,301.6410474
B640067-13,173.6901229
B640067-14,237.4544348
B640067-15,238.1215671
B640067-16,188.6525419
B640067-17,209.6987954
B640067-18,159.1590087
B640067-19,165.4460891
B640067-2,168.0597018
B640067-20,159.8191167
B640067-21,160.8343664
B640067-22,233.2136391
B640067-23,233.7366831
B640067-24,92.05800088
B640067-25,189.4440073
B640067-26,241.384515
B640067-27,283.735373
B640067-28,231.6613935
B640067-29,247.2748636
B640067-3,238.3430576
B640067-30,263.3824794
B640067-31,238.65791
B640067-32,108.6166897
B640067-33,129.1146395
B640067-34,238.9092028
B640067-35,237.1360586
B640067-36,250.4055138
B640067-37,233.3841406
B640067-38,235.622432
B640067-39,190.5623146
B640067-4,238.1432604
B640067-40,220.6233784
B640067-41,203.5705039
B640067-42,161.3328925
B640067-43,159.3114948
B640067-44,151.2517982
B640067-45,244.7719712
B640067-46,188.5590291
B640067-47,206.5668381
B640067-48,331.753382
B640067-49,269.0149409
B640067-5,243.0775935
B640067-50,209.3715683
B640067-6,243.3664639
B640067-7,197.4596995
B640067-8,285.0545467
B640067-9,118.3048068
B640070-1,729.6668283
B640070-10,295.6676912
B640070-11,207.3512039
B640070-12,272.8138926
B640070-13,248.1676206
B640070-14,186.1861899
B640070-15,288.3503906
B640070-16,230.3138183
B640070-17,247.5698723
B640070-18,228.9805244
B640070-19,272.2900541
B640070-2,282.2120729
B640070-20,236.4067963
B640070-21,190.6096625
B640070-22,233.7057069
B640070-23,302.3105706
B640070-24,178.7910737
B640070-25,208.2207017
B640070-26,162.0957197
B640070-27,236.064183
B640070-28,156.0887385
B640070-29,173.1867855
B640070-3,192.1513587
B640070-30,160.0903257
B640070-31,155.7182812
B640070-32,166.165798
B640070-33,233.4558048
B640070-34,239.9633733
B640070-35,230.4423257
B640070-36,185.0101801
B640070-37,294.2481861
B640070-38,129.1796192
B640070-39,248.2239926
B640070-4,191.9763462
B640070-40,153.0538919
B640070-41,195.9762884
B640070-42,296.8154659
B640070-43,254.0209787
B640070-44,228.3326098
B640070-45,237.5042521
B640070-46,241.0876114
B640070-47,151.0174683
B640070-48,290.1520881
B640070-5,209.0134137
B640070-6,235.8365455
B640070-7,156.7258989
B640070-8,161.3330228
B640070-9,80.71069641
B650029-1,199.8232902
B650029-10,134.4996661
B650029-11,398.3432764
B650029-12,282.3995185
B650029-13,342.3609099
B650029-14,143.5535168
B650029-15,308.8575306
B650029-16,297.2303768
B650029-17,185.7995461
B650029-18,249.5782602
B650029-19,278.8697928
B650029-2,529.4058055
B650029-20,235.8893505
B650029-21,233.543614
B650029-22,239.7130508
B650029-23,185.0740077
B650029-24,282.1980657
B650029-25,235.5874012
B650029-26,181.9595554
B650029-27,137.0698657
B650029-28,107.2137005
B650029-29,235.9709382
B650029-3,197.4792519
B650029-30,194.7348699
B650029-31,209.8910457
B650029-32,183.6740041
B650029-4,203.2729817
B650029-5,197.5342482
B650029-6,150.6981625
B650029-7,209.9156328
B650029-8,170.5308263
B650029-9,252.1374247
B650030-1,230.0906349
B650030-10,230.1626911
B650030-11,239.216043
B650030-12,231.9199799
B650030-13,231.3196149
B650030-14,232.2428632
